Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.233001479,3.72720257e-11,-0.0013993067,0.00139357348
0.234001485,1.56854495e-11,-0.00141758332,0.00141201937
0.23500149,1.56852309e-11,-0.00142890506,0.00142356113
0.236001496,3.0076136e-11,-0.00143262465,0.00142755499
0.237001502,6.60540511e-11,-0.00142808992,0.00142335158
0.238001507,7.32499408e-11,-0.00141464593,0.00141029921
0.239001513,3.72729e-11,-0.00139164121,0.0013877491
0.240001519,-2.02909391e-11,-0.00135843048,0.00135505898
0.241001524,-5.98661468e-11,-0.00131438009,0.00131159753
0.24200153,-5.26705832e-11,-0.00125887233,0.00125674915
0.243001536,-5.89959678e-12,-0.00119131175,0.00118992093
0.244001541,6.24581775e-11,-0.00111112953,0.00111054559
0.245001547,1.05631656e-10,-0.00101778936,0.00101808831
0.246001552,8.76432468e-11,-0.000910793082,0.000912052055
0.247001558,1.92860103e-11,-0.000789687212,0.000791984145
0.248001564,-5.26692787e-11,-0.000654067786,0.000657480909
0.249001569,-7.78536888e-11,-0.000503590156,0.000508197409
0.250001603,-4.18758812e-11,-0.000337972218,0.00034385093
0.251001608,3.36777932e-11,-0.000157001894,0.000164228215
0.252001614,9.48407741e-11,3.94559866e-05,-3.08075723e-05
0.25300162,1.05635153e-10,0.00025145433,-0.000241311747
0.254001625,6.96583347e-11,0.000478953443,-0.000467247621
0.255001631,1.20944955e-11,0.000721818011,-0.000708483683
0.256001637,-2.38829859e-11,0.000979809556,-0.000964786042
0.257001642,-3.82741096e-11,0.00125258276,-0.00123581453
0.258001648,-5.26650147e-11,0.0015396711,-0.00152110867
0.259001653,-6.70554792e-11,0.00184049446,-0.00182009523
0.260001659,-6.70546049e-11,0.00215434167,-0.00213207048
0.261001665,-3.82714832e-11,0.00248037372,-0.00245620403
0.26200167,-9.48879864e-12,0.00281761051,-0.00279152486
0.263001676,4.90254365e-12,0.00316494121,-0.00313693192
0.264001682,-9.48836062e-12,0.00352110318,-0.00349117373
0.265001687,1.92943231e-11,0.00388469803,-0.00385286403
0.266001693,1.92943231e-11,0.00425417069,-0.00422046008
0.267001699,1.92943231e-11,0.00462782616,-0.00459228083
0.268001704,1.92943231e-11,0.00500381226,-0.00496648857
0.26900171,-3.82701718e-11,0.00538013829,-0.00534110703
0.270001715,-6.70511077e-11,0.00575465802,-0.00571400579
0.271001721,-1.24613847e-10,0.00612508925,-0.00608291989
0.272001727,-1.82176579e-10,0.00648900215,-0.00644543674
0.273001732,-1.53393895e-10,0.00684383744,-0.00679901568
0.274001738,-1.82176579e-10,0.00718690129,-0.00714098057
0.275001744,-2.39741949e-10,0.00751538342,-0.00746854022
0.276001749,-2.97306457e-10,0.00782635529,-0.00777878473
0.277001755,-2.97304709e-10,0.00811678357,-0.00806870218
0.278001761,-1.53391286e-10,0.00838354602,-0.00833518896
0.279001766,-3.82614287e-11,0.00862343702,-0.00857505947
0.280001772,-9.48136882e-12,0.00883318391,-0.00878506154
0.281001777,-1.82177468e-10,0.00900946278,-0.00896188989
0.282001783,-4.12435447e-10,0.00914891157,-0.00910220388
0.283001789,-5.8512456e-10,0.00924815051,-0.0092026433
0.284001794,-6.13901097e-10,0.00930380262,-0.00925984886
0.2850018,-4.12420542e-10,0.00931251049,-0.00927048083
0.286001806,-1.53378144e-10,0.00927095767,-0.00923123956
0.287001811,-6.70300968e-11,0.00917589292,-0.00913888961
0.288001817,-1.24592836e-10,0.0090241516,-0.00899028219
0.28900185,-2.39719189e-10,0.00881267805,-0.0087823756
0.290001856,-2.39713943e-10,0.00853856001,-0.00851227064
0.291001861,-2.39708697e-10,0.00819904823,-0.00817722827
0.292001867,-2.6848701e-10,0.00779158156,-0.00777469482
0.293001873,-2.97266184e-10,0.0073138196,-0.00730233593
