Time (ns),Total E x (V/m),Total E y (V/m),Total E z (V/m)
0.311001974,6.5837491e-10,0.0119094644,-0.0117160268
0.31200198,7.73505648e-10,0.01341879,-0.0132156275
0.313001985,3.12986193e-10,0.0149739878,-0.0147611946
0.314001991,-2.62667499e-10,0.0165718552,-0.0163495708
0.315001997,-7.23190452e-10,0.0182088315,-0.0179772452
0.316002002,-7.23197502e-10,0.0198809877,-0.0196403395
0.317002008,-4.9294302e-10,0.0215840284,-0.0213346072
0.318002014,-1.47554302e-10,0.0233132765,-0.0230554268
0.319002019,8.27106716e-11,0.0250636842,-0.0247978065
0.320002025,1.97851902e-10,0.0268298257,-0.0265563801
0.321002031,8.27281577e-11,0.0286059007,-0.0283254087
0.322002036,-1.47536816e-10,0.0303857345,-0.030098781
0.323002042,-1.47550805e-10,0.0321627893,-0.0318700224
0.324002047,-1.47571788e-10,0.0339301638,-0.0336322933
0.325002053,-6.0811578e-10,0.0356805995,-0.0353784077
0.326002059,-8.38391245e-10,0.0374065004,-0.0371008366
0.327002092,-1.2989142e-09,0.0390999392,-0.0387917198
0.328002098,-2.21993912e-09,0.0407526717,-0.0404428877
0.329002103,-2.91070257e-09,0.0423561521,-0.0420458652
0.330002109,-3.60146601e-09,0.043901559,-0.0435919054
0.331002115,-3.37120465e-09,0.04537981,-0.0450719893
0.33200212,-2.6804412e-09,0.0467815921,-0.0464768708
0.333002126,-1.06865983e-09,0.0480973683,-0.0477970839
0.334002132,8.25985946e-11,0.049317427,-0.0490229912
0.335002137,-1.47683865e-10,0.050431896,-0.0501447842
0.336002143,-1.29899824e-09,0.0514307842,-0.0511525385
0.337002148,-2.22005125e-09,0.0523040146,-0.0520362444
0.338002154,-2.22006524e-09,0.0530414507,-0.0527858213
0.33900216,-1.5293018e-09,0.0536329374,-0.0533911772
0.340002165,-3.78022391e-10,0.0540683568,-0.0538422465
0.341002171,8.24725843e-11,0.0543376505,-0.0541290306
0.342002177,-3.78078346e-10,0.0544308797,-0.0542416349
0.343002182,-8.38622283e-10,0.054338254,-0.054170303
0.344002188,-1.47872825e-10,0.054050196,-0.0539054982
0.345002193,1.69417003e-09,0.0535573587,-0.053437911
0.346002199,3.53621976e-09,0.0528507158,-0.0527585372
0.347002205,4.68749928e-09,0.0519215763,-0.0518587232
0.34800221,3.88158039e-09,0.0507616773,-0.0507302061
0.349002216,2.03949901e-09,0.0493631884,-0.0493651703
0.350002222,5.42809908e-10,0.0477188118,-0.0477563143
0.351002227,5.42806411e-10,0.0458218046,-0.0458968915
0.352002233,1.80922699e-09,0.0436660387,-0.0437807515
0.353002239,3.53617069e-09,0.0412460491,-0.0414024144
0.354002244,4.6874602e-09,0.0385571159,-0.0387571231
0.35500225,4.91770047e-09,0.0355952904,-0.0358408801
0.356002255,5.14791987e-09,0.0323574543,-0.0326505192
0.357002261,5.60838664e-09,0.0288413707,-0.0291837435
0.358002267,6.29911501e-09,0.0250457395,-0.0254391823
0.359002272,6.29908703e-09,0.0209702384,-0.0214164313
0.360002278,4.68727057e-09,0.0166155808,-0.017116107
0.361002284,1.92417482e-09,0.0119835455,-0.0125398841
0.362002289,-1.0691894e-09,0.00707703922,-0.0076905461
